INFO  2018-06-29 11:14:42,563 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'E:\Code\Lanting.IDCode\src\Lanting.IDCode.Web.Host\wwwroot\swagger\ui\abp.js'
WARN  2018-06-29 11:14:42,573 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-06-29 11:14:42,605 [14   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-06-29 11:14:42,616 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:14:42,630 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
INFO  2018-06-29 11:14:42,642 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 204.5759ms 200 application/javascript
INFO  2018-06-29 11:14:42,661 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'E:\Code\Lanting.IDCode\src\Lanting.IDCode.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
WARN  2018-06-29 11:14:42,667 [7    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:14:42,705 [14   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:14:42,720 [12   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:14:42,747 [7    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
WARN  2018-06-29 11:14:42,769 [14   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
INFO  2018-06-29 11:14:42,778 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 289.9184ms 200 application/javascript
WARN  2018-06-29 11:14:42,812 [12   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
WARN  2018-06-29 11:14:42,818 [14   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:14:42,822 [14   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
WARN  2018-06-29 11:14:42,823 [7    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:14:42,849 [7    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-06-29 11:14:42,883 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2018-06-29 11:14:42,897 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 524.9216ms 200 text/css
INFO  2018-06-29 11:14:42,927 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2018-06-29 11:14:42,938 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 570.9472ms 200 application/javascript
INFO  2018-06-29 11:14:42,984 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2018-06-29 11:14:42,989 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 618.5188ms 200 application/javascript
INFO  2018-06-29 11:15:03,824 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2018-06-29 11:15:03,833 [14   ] uthentication.JwtBearer.JwtBearerHandler - JwtBearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
WARN  2018-06-29 11:15:03,839 [14   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-06-29 11:15:03,844 [14   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-06-29 11:15:03,892 [14   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:15:03,898 [14   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
INFO  2018-06-29 11:15:03,903 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
WARN  2018-06-29 11:15:03,925 [14   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:15:03,972 [14   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
WARN  2018-06-29 11:15:03,975 [12   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-06-29 11:15:03,981 [12   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-06-29 11:15:03,992 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:15:03,998 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
WARN  2018-06-29 11:15:04,006 [12   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:15:04,016 [12   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-06-29 11:15:04,039 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2018-06-29 11:15:04,049 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 171.4449ms 200 image/png
INFO  2018-06-29 11:15:04,054 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-16x16.png  
WARN  2018-06-29 11:15:04,065 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-06-29 11:15:04,070 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
